concept_path	concept_cd	name_char	concept_blob	update_date	download_date	import_date	sourcesystem_cd	upload_id
\FHIR\MeasureReport\group\stratifier\stratum\population\identifier\	FHIR:MeasureReport.group.stratifier.stratum.population.identifier	FHIR MeasureReport group stratifier stratum population identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\group\stratifier\stratum\population\identifier\period\	FHIR:MeasureReport.group.stratifier.stratum.population.identifier.period	FHIR MeasureReport group stratifier stratum population identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\group\stratifier\stratum\population\identifier\type\	FHIR:MeasureReport.group.stratifier.stratum.population.identifier.type	FHIR MeasureReport group stratifier stratum population identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\group\stratifier\stratum\population\identifier\type\coding\	FHIR:MeasureReport.group.stratifier.stratum.population.identifier.type.coding	FHIR MeasureReport group stratifier stratum population identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\identifier\	FHIR:MeasureReport.identifier	FHIR MeasureReport identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\identifier\period\	FHIR:MeasureReport.identifier.period	FHIR MeasureReport identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\identifier\type\	FHIR:MeasureReport.identifier.type	FHIR MeasureReport identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\identifier\type\coding\	FHIR:MeasureReport.identifier.type.coding	FHIR MeasureReport identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\measure\	FHIR:MeasureReport.measure	FHIR MeasureReport measure		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\patient\	FHIR:MeasureReport.patient	FHIR MeasureReport patient		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\period\	FHIR:MeasureReport.period	FHIR MeasureReport period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\reportingOrganization\	FHIR:MeasureReport.reportingOrganization	FHIR MeasureReport reportingOrganization		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\status\	FHIR:MeasureReport.status	FHIR MeasureReport status		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MeasureReport\type\	FHIR:MeasureReport.type	FHIR MeasureReport type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\	FHIR:Measure	FHIR Measure		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\approvalDate\	FHIR:Measure.approvalDate	FHIR Measure approvalDate		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\clinicalRecommendationStatement\	FHIR:Measure.clinicalRecommendationStatement	FHIR Measure clinicalRecommendationStatement		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\compositeScoring\	FHIR:Measure.compositeScoring	FHIR Measure compositeScoring		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\compositeScoring\coding\	FHIR:Measure.compositeScoring.coding	FHIR Measure compositeScoring coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contact\	FHIR:Measure.contact	FHIR Measure contact		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contact\telecom\	FHIR:Measure.contact.telecom	FHIR Measure contact telecom		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contact\telecom\period\	FHIR:Measure.contact.telecom.period	FHIR Measure contact telecom period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contributor\	FHIR:Measure.contributor	FHIR Measure contributor		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contributor\contact\	FHIR:Measure.contributor.contact	FHIR Measure contributor contact		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contributor\contact\telecom\	FHIR:Measure.contributor.contact.telecom	FHIR Measure contributor contact telecom		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\contributor\contact\telecom\period\	FHIR:Measure.contributor.contact.telecom.period	FHIR Measure contributor contact telecom period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\copyright\	FHIR:Measure.copyright	FHIR Measure copyright		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\date\	FHIR:Measure.date	FHIR Measure date		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\definition\	FHIR:Measure.definition	FHIR Measure definition		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\description\	FHIR:Measure.description	FHIR Measure description		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\disclaimer\	FHIR:Measure.disclaimer	FHIR Measure disclaimer		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\effectivePeriod\	FHIR:Measure.effectivePeriod	FHIR Measure effectivePeriod		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\experimental\	FHIR:Measure.experimental	FHIR Measure experimental		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\	FHIR:Measure.group	FHIR Measure group		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\identifier\	FHIR:Measure.group.identifier	FHIR Measure group identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\identifier\period\	FHIR:Measure.group.identifier.period	FHIR Measure group identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\identifier\type\	FHIR:Measure.group.identifier.type	FHIR Measure group identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\identifier\type\coding\	FHIR:Measure.group.identifier.type.coding	FHIR Measure group identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\	FHIR:Measure.group.population	FHIR Measure group population		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\code\	FHIR:Measure.group.population.code	FHIR Measure group population code		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\code\coding\	FHIR:Measure.group.population.code.coding	FHIR Measure group population code coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\identifier\	FHIR:Measure.group.population.identifier	FHIR Measure group population identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\identifier\period\	FHIR:Measure.group.population.identifier.period	FHIR Measure group population identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\identifier\type\	FHIR:Measure.group.population.identifier.type	FHIR Measure group population identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\population\identifier\type\coding\	FHIR:Measure.group.population.identifier.type.coding	FHIR Measure group population identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\stratifier\	FHIR:Measure.group.stratifier	FHIR Measure group stratifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\stratifier\identifier\	FHIR:Measure.group.stratifier.identifier	FHIR Measure group stratifier identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\stratifier\identifier\period\	FHIR:Measure.group.stratifier.identifier.period	FHIR Measure group stratifier identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\stratifier\identifier\type\	FHIR:Measure.group.stratifier.identifier.type	FHIR Measure group stratifier identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\group\stratifier\identifier\type\coding\	FHIR:Measure.group.stratifier.identifier.type.coding	FHIR Measure group stratifier identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\guidance\	FHIR:Measure.guidance	FHIR Measure guidance		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\identifier\	FHIR:Measure.identifier	FHIR Measure identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\identifier\period\	FHIR:Measure.identifier.period	FHIR Measure identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\identifier\type\	FHIR:Measure.identifier.type	FHIR Measure identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\identifier\type\coding\	FHIR:Measure.identifier.type.coding	FHIR Measure identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\improvementNotation\	FHIR:Measure.improvementNotation	FHIR Measure improvementNotation		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\jurisdiction\	FHIR:Measure.jurisdiction	FHIR Measure jurisdiction		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\jurisdiction\coding\	FHIR:Measure.jurisdiction.coding	FHIR Measure jurisdiction coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\lastReviewDate\	FHIR:Measure.lastReviewDate	FHIR Measure lastReviewDate		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\library\	FHIR:Measure.library	FHIR Measure library		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\name\	FHIR:Measure.name	FHIR Measure name		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\publisher\	FHIR:Measure.publisher	FHIR Measure publisher		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\purpose\	FHIR:Measure.purpose	FHIR Measure purpose		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\rateAggregation\	FHIR:Measure.rateAggregation	FHIR Measure rateAggregation		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\rationale\	FHIR:Measure.rationale	FHIR Measure rationale		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\relatedArtifact\	FHIR:Measure.relatedArtifact	FHIR Measure relatedArtifact		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\relatedArtifact\document\	FHIR:Measure.relatedArtifact.document	FHIR Measure relatedArtifact document		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\riskAdjustment\	FHIR:Measure.riskAdjustment	FHIR Measure riskAdjustment		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\scoring\	FHIR:Measure.scoring	FHIR Measure scoring		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\scoring\coding\	FHIR:Measure.scoring.coding	FHIR Measure scoring coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\set\	FHIR:Measure.set	FHIR Measure set		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\status\	FHIR:Measure.status	FHIR Measure status		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\	FHIR:Measure.supplementalData	FHIR Measure supplementalData		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\identifier\	FHIR:Measure.supplementalData.identifier	FHIR Measure supplementalData identifier		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\identifier\period\	FHIR:Measure.supplementalData.identifier.period	FHIR Measure supplementalData identifier period		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\identifier\type\	FHIR:Measure.supplementalData.identifier.type	FHIR Measure supplementalData identifier type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\identifier\type\coding\	FHIR:Measure.supplementalData.identifier.type.coding	FHIR Measure supplementalData identifier type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\usage\	FHIR:Measure.supplementalData.usage	FHIR Measure supplementalData usage		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\supplementalData\usage\coding\	FHIR:Measure.supplementalData.usage.coding	FHIR Measure supplementalData usage coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\title\	FHIR:Measure.title	FHIR Measure title		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\topic\	FHIR:Measure.topic	FHIR Measure topic		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\topic\coding\	FHIR:Measure.topic.coding	FHIR Measure topic coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\type\	FHIR:Measure.type	FHIR Measure type		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\type\coding\	FHIR:Measure.type.coding	FHIR Measure type coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\url\	FHIR:Measure.url	FHIR Measure url		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\usage\	FHIR:Measure.usage	FHIR Measure usage		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\	FHIR:Measure.useContext	FHIR Measure useContext		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\code\	FHIR:Measure.useContext.code	FHIR Measure useContext code		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueCodeableConcept\	FHIR:Measure.useContext.valueCodeableConcept	FHIR Measure useContext valueCodeableConcept		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueCodeableConcept\coding\	FHIR:Measure.useContext.valueCodeableConcept.coding	FHIR Measure useContext valueCodeableConcept coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueQuantity\	FHIR:Measure.useContext.valueQuantity	FHIR Measure useContext valueQuantity		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueRange\	FHIR:Measure.useContext.valueRange	FHIR Measure useContext valueRange		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueRange\high\	FHIR:Measure.useContext.valueRange.high	FHIR Measure useContext valueRange high		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\useContext\valueRange\low\	FHIR:Measure.useContext.valueRange.low	FHIR Measure useContext valueRange low		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\Measure\version\	FHIR:Measure.version	FHIR Measure version		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MedicationAdministration\	FHIR:MedicationAdministration	FHIR MedicationAdministration		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MedicationAdministration\category\	FHIR:MedicationAdministration.category	FHIR MedicationAdministration category		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MedicationAdministration\category\coding\	FHIR:MedicationAdministration.category.coding	FHIR MedicationAdministration category coding		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MedicationAdministration\context\	FHIR:MedicationAdministration.context	FHIR MedicationAdministration context		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
\FHIR\MedicationAdministration\definition\	FHIR:MedicationAdministration.definition	FHIR MedicationAdministration definition		2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	2017-09-21 16:10:30.825927	FHIR STU3	
