modifier_path	modifier_cd	name_char	modifier_blob	update_date	download_date	import_date	sourcesystem_cd	upload_id
\FHIR\ExplanationOfBenefit\provider\	FHIR:ExplanationOfBenefit.provider	FHIR ExplanationOfBenefit provider		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\referral\	FHIR:ExplanationOfBenefit.referral	FHIR ExplanationOfBenefit referral		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\related\	FHIR:ExplanationOfBenefit.related	FHIR ExplanationOfBenefit related		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\related\claim\	FHIR:ExplanationOfBenefit.related.claim	FHIR ExplanationOfBenefit related claim		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\related\reference\	FHIR:ExplanationOfBenefit.related.reference	FHIR ExplanationOfBenefit related reference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\related\relationship\	FHIR:ExplanationOfBenefit.related.relationship	FHIR ExplanationOfBenefit related relationship		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\status\	FHIR:ExplanationOfBenefit.status	FHIR ExplanationOfBenefit status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\subType\	FHIR:ExplanationOfBenefit.subType	FHIR ExplanationOfBenefit subType		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\totalBenefit\	FHIR:ExplanationOfBenefit.totalBenefit	FHIR ExplanationOfBenefit totalBenefit		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\totalCost\	FHIR:ExplanationOfBenefit.totalCost	FHIR ExplanationOfBenefit totalCost		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\type\	FHIR:ExplanationOfBenefit.type	FHIR ExplanationOfBenefit type		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\ExplanationOfBenefit\unallocDeductable\	FHIR:ExplanationOfBenefit.unallocDeductable	FHIR ExplanationOfBenefit unallocDeductable		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Extension\url\	FHIR:Extension.url	FHIR Extension url		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Extension\value\	FHIR:Extension.value	FHIR Extension value		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\ageAge\	FHIR:FamilyMemberHistory.ageAge	FHIR FamilyMemberHistory ageAge		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\ageRange\	FHIR:FamilyMemberHistory.ageRange	FHIR FamilyMemberHistory ageRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\ageString\	FHIR:FamilyMemberHistory.ageString	FHIR FamilyMemberHistory ageString		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\bornDate\	FHIR:FamilyMemberHistory.bornDate	FHIR FamilyMemberHistory bornDate		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\bornPeriod\	FHIR:FamilyMemberHistory.bornPeriod	FHIR FamilyMemberHistory bornPeriod		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\bornString\	FHIR:FamilyMemberHistory.bornString	FHIR FamilyMemberHistory bornString		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\	FHIR:FamilyMemberHistory.condition	FHIR FamilyMemberHistory condition		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\code\	FHIR:FamilyMemberHistory.condition.code	FHIR FamilyMemberHistory condition code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\note\	FHIR:FamilyMemberHistory.condition.note	FHIR FamilyMemberHistory condition note		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\onsetAge\	FHIR:FamilyMemberHistory.condition.onsetAge	FHIR FamilyMemberHistory condition onsetAge		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\onsetPeriod\	FHIR:FamilyMemberHistory.condition.onsetPeriod	FHIR FamilyMemberHistory condition onsetPeriod		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\onsetRange\	FHIR:FamilyMemberHistory.condition.onsetRange	FHIR FamilyMemberHistory condition onsetRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\onsetString\	FHIR:FamilyMemberHistory.condition.onsetString	FHIR FamilyMemberHistory condition onsetString		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\condition\outcome\	FHIR:FamilyMemberHistory.condition.outcome	FHIR FamilyMemberHistory condition outcome		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\dataAbsentReason\	FHIR:FamilyMemberHistory.dataAbsentReason	FHIR FamilyMemberHistory dataAbsentReason		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\date\	FHIR:FamilyMemberHistory.date	FHIR FamilyMemberHistory date		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\deceasedAge\	FHIR:FamilyMemberHistory.deceasedAge	FHIR FamilyMemberHistory deceasedAge		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\deceasedBoolean\	FHIR:FamilyMemberHistory.deceasedBoolean	FHIR FamilyMemberHistory deceasedBoolean		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\deceasedDate\	FHIR:FamilyMemberHistory.deceasedDate	FHIR FamilyMemberHistory deceasedDate		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\deceasedRange\	FHIR:FamilyMemberHistory.deceasedRange	FHIR FamilyMemberHistory deceasedRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\deceasedString\	FHIR:FamilyMemberHistory.deceasedString	FHIR FamilyMemberHistory deceasedString		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\estimatedAge\	FHIR:FamilyMemberHistory.estimatedAge	FHIR FamilyMemberHistory estimatedAge		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\gender\	FHIR:FamilyMemberHistory.gender	FHIR FamilyMemberHistory gender		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\identifier\	FHIR:FamilyMemberHistory.identifier	FHIR FamilyMemberHistory identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\instantiates\	FHIR:FamilyMemberHistory.instantiates	FHIR FamilyMemberHistory instantiates		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\name\	FHIR:FamilyMemberHistory.name	FHIR FamilyMemberHistory name		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\note\	FHIR:FamilyMemberHistory.note	FHIR FamilyMemberHistory note		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\patient\	FHIR:FamilyMemberHistory.patient	FHIR FamilyMemberHistory patient		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\reasonCode\	FHIR:FamilyMemberHistory.reasonCode	FHIR FamilyMemberHistory reasonCode		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\reasonReference\	FHIR:FamilyMemberHistory.reasonReference	FHIR FamilyMemberHistory reasonReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\relationship\	FHIR:FamilyMemberHistory.relationship	FHIR FamilyMemberHistory relationship		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\FamilyMemberHistory\status\	FHIR:FamilyMemberHistory.status	FHIR FamilyMemberHistory status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\author\	FHIR:Flag.author	FHIR Flag author		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\category\	FHIR:Flag.category	FHIR Flag category		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\code\	FHIR:Flag.code	FHIR Flag code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\encounter\	FHIR:Flag.encounter	FHIR Flag encounter		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\identifier\	FHIR:Flag.identifier	FHIR Flag identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\period\	FHIR:Flag.period	FHIR Flag period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\status\	FHIR:Flag.status	FHIR Flag status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Flag\subject\	FHIR:Flag.subject	FHIR Flag subject		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\addresses\	FHIR:Goal.addresses	FHIR Goal addresses		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\category\	FHIR:Goal.category	FHIR Goal category		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\description\	FHIR:Goal.description	FHIR Goal description		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\expressedBy\	FHIR:Goal.expressedBy	FHIR Goal expressedBy		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\identifier\	FHIR:Goal.identifier	FHIR Goal identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\note\	FHIR:Goal.note	FHIR Goal note		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\outcomeCode\	FHIR:Goal.outcomeCode	FHIR Goal outcomeCode		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\outcomeReference\	FHIR:Goal.outcomeReference	FHIR Goal outcomeReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\priority\	FHIR:Goal.priority	FHIR Goal priority		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\startCodeableConcept\	FHIR:Goal.startCodeableConcept	FHIR Goal startCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\startDate\	FHIR:Goal.startDate	FHIR Goal startDate		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\statusDate\	FHIR:Goal.statusDate	FHIR Goal statusDate		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\statusReason\	FHIR:Goal.statusReason	FHIR Goal statusReason		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\status\	FHIR:Goal.status	FHIR Goal status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\subject\	FHIR:Goal.subject	FHIR Goal subject		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\	FHIR:Goal.target	FHIR Goal target		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\detailCodeableConcept\	FHIR:Goal.target.detailCodeableConcept	FHIR Goal target detailCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\detailQuantity\	FHIR:Goal.target.detailQuantity	FHIR Goal target detailQuantity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\detailRange\	FHIR:Goal.target.detailRange	FHIR Goal target detailRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\dueDate\	FHIR:Goal.target.dueDate	FHIR Goal target dueDate		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\dueDuration\	FHIR:Goal.target.dueDuration	FHIR Goal target dueDuration		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Goal\target\measure\	FHIR:Goal.target.measure	FHIR Goal target measure		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\active\	FHIR:Group.active	FHIR Group active		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\actual\	FHIR:Group.actual	FHIR Group actual		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\	FHIR:Group.characteristic	FHIR Group characteristic		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\code\	FHIR:Group.characteristic.code	FHIR Group characteristic code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\exclude\	FHIR:Group.characteristic.exclude	FHIR Group characteristic exclude		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\period\	FHIR:Group.characteristic.period	FHIR Group characteristic period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\valueBoolean\	FHIR:Group.characteristic.valueBoolean	FHIR Group characteristic valueBoolean		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\valueCodeableConcept\	FHIR:Group.characteristic.valueCodeableConcept	FHIR Group characteristic valueCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\valueQuantity\	FHIR:Group.characteristic.valueQuantity	FHIR Group characteristic valueQuantity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\characteristic\valueRange\	FHIR:Group.characteristic.valueRange	FHIR Group characteristic valueRange		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\code\	FHIR:Group.code	FHIR Group code		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\identifier\	FHIR:Group.identifier	FHIR Group identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\member\	FHIR:Group.member	FHIR Group member		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\member\entity\	FHIR:Group.member.entity	FHIR Group member entity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\member\inactive\	FHIR:Group.member.inactive	FHIR Group member inactive		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\member\period\	FHIR:Group.member.period	FHIR Group member period		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\name\	FHIR:Group.name	FHIR Group name		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\quantity\	FHIR:Group.quantity	FHIR Group quantity		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\Group\type\	FHIR:Group.type	FHIR Group type		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\context\	FHIR:GuidanceResponse.context	FHIR GuidanceResponse context		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\dataRequirement\	FHIR:GuidanceResponse.dataRequirement	FHIR GuidanceResponse dataRequirement		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\evaluationMessage\	FHIR:GuidanceResponse.evaluationMessage	FHIR GuidanceResponse evaluationMessage		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\identifier\	FHIR:GuidanceResponse.identifier	FHIR GuidanceResponse identifier		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\module\	FHIR:GuidanceResponse.module	FHIR GuidanceResponse module		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\note\	FHIR:GuidanceResponse.note	FHIR GuidanceResponse note		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\occurrenceDateTime\	FHIR:GuidanceResponse.occurrenceDateTime	FHIR GuidanceResponse occurrenceDateTime		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\outputParameters\	FHIR:GuidanceResponse.outputParameters	FHIR GuidanceResponse outputParameters		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\performer\	FHIR:GuidanceResponse.performer	FHIR GuidanceResponse performer		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\reasonCodeableConcept\	FHIR:GuidanceResponse.reasonCodeableConcept	FHIR GuidanceResponse reasonCodeableConcept		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\reasonReference\	FHIR:GuidanceResponse.reasonReference	FHIR GuidanceResponse reasonReference		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\requestId\	FHIR:GuidanceResponse.requestId	FHIR GuidanceResponse requestId		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\result\	FHIR:GuidanceResponse.result	FHIR GuidanceResponse result		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
\FHIR\GuidanceResponse\status\	FHIR:GuidanceResponse.status	FHIR GuidanceResponse status		2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	2017-12-11 14:07:46.416519	FHIR STU3	
